702096,Google-exoplayer,LinearSVMModel,implementation,['C: 9.022860972971026'; 'kernel: linear'; 'shrinking: false']
702096,Google-exoplayer,RandomForestModel,implementation,['bootstrap: true'; 'criterion: gini'; 'max_depth: 6'; 'max_features: null'; 'min_samples_split: 5'; 'n_estimators: 100']
702096,Google-exoplayer,DecisionTreeModel,implementation,['criterion: gini'; 'max_depth: 6'; 'max_features: null'; 'min_samples_split: 2'; 'splitter: random']
702096,Google-exoplayer,LogisticRegressionModel,implementation,['C: 33.369353542357985'; 'max_iter: 50']
702096,Google-exoplayer,GaussianNaiveBayesModel,implementation,['var_smoothing: 1e-10']
702096,Google-exoplayer,GradientBoostingRegressorModel,implementation,['max_depth: 6'; 'min_samples_split: 5'; 'n_estimators: 50']
702096,Google-exoplayer,LinearSVMModel,implementation,['C: 2.231565588654441'; 'kernel: linear'; 'shrinking: false']
702096,Google-exoplayer,RandomForestModel,implementation,['bootstrap: true'; 'criterion: gini'; 'max_depth: 12'; 'max_features: sqrt'; 'min_samples_split: 10'; 'n_estimators: 10']
702096,Google-exoplayer,DecisionTreeModel,implementation,['criterion: entropy'; 'max_depth: 6'; 'max_features: sqrt'; 'min_samples_split: 5'; 'splitter: best']
702096,Google-exoplayer,LogisticRegressionModel,implementation,['C: 14.500687469248852'; 'max_iter: 50']
702096,Google-exoplayer,GaussianNaiveBayesModel,implementation,['var_smoothing: 1e-10']
702096,Google-exoplayer,GradientBoostingRegressorModel,implementation,['max_depth: 3'; 'min_samples_split: 10'; 'n_estimators: 10']
702096,Google-gson,LinearSVMModel,implementation,['C: 0.7926725170643428'; 'kernel: linear'; 'shrinking: false']
702096,Google-gson,RandomForestModel,implementation,['bootstrap: true'; 'criterion: gini'; 'max_depth: 3'; 'max_features: sqrt'; 'min_samples_split: 4'; 'n_estimators: 10']
702096,Google-gson,DecisionTreeModel,implementation,['criterion: entropy'; 'max_depth: 24'; 'max_features: sqrt'; 'min_samples_split: 5'; 'splitter: random']
702096,Google-gson,LogisticRegressionModel,implementation,['C: 21.276593901620867'; 'max_iter: 50']
702096,Google-gson,GaussianNaiveBayesModel,implementation,['var_smoothing: 1e-05']
702096,Google-gson,GradientBoostingRegressorModel,implementation,['max_depth: 3'; 'min_samples_split: 10'; 'n_estimators: 50']
702096,Google-gson,LinearSVMModel,implementation,['C: 1.9900061561610392'; 'kernel: linear'; 'shrinking: false']
702096,Google-gson,RandomForestModel,implementation,['bootstrap: true'; 'criterion: gini'; 'max_depth: 6'; 'max_features: sqrt'; 'min_samples_split: 10'; 'n_estimators: 50']
702096,Google-gson,DecisionTreeModel,implementation,['criterion: gini'; 'max_depth: 3'; 'max_features: sqrt'; 'min_samples_split: 2'; 'splitter: random']
702096,Google-gson,LogisticRegressionModel,implementation,['C: 7.644402631514821'; 'max_iter: 50']
702096,Google-gson,GaussianNaiveBayesModel,implementation,['var_smoothing: 1e-10']
702096,Google-gson,GradientBoostingRegressorModel,implementation,['max_depth: 3'; 'min_samples_split: 2'; 'n_estimators: 10']
702096,Google-guava,LinearSVMModel,implementation,['C: 1.7167874404590866'; 'kernel: linear'; 'shrinking: false']
702096,Google-guava,RandomForestModel,implementation,['bootstrap: false'; 'criterion: gini'; 'max_depth: 24'; 'max_features: sqrt'; 'min_samples_split: 4'; 'n_estimators: 10']
702096,Google-guava,DecisionTreeModel,implementation,['criterion: gini'; 'max_depth: 12'; 'max_features: sqrt'; 'min_samples_split: 3'; 'splitter: random']
702096,Google-guava,LogisticRegressionModel,implementation,['C: 2.658422074821092'; 'max_iter: 50']
702096,Google-guava,GaussianNaiveBayesModel,implementation,['var_smoothing: 1e-10']
702096,Google-guava,GradientBoostingRegressorModel,implementation,['max_depth: 12'; 'min_samples_split: 2'; 'n_estimators: 50']
702096,Google-guava,LinearSVMModel,implementation,['C: 9.204310500670957'; 'kernel: linear'; 'shrinking: false']
702096,Google-guava,RandomForestModel,implementation,['bootstrap: true'; 'criterion: gini'; 'max_depth: 6'; 'max_features: null'; 'min_samples_split: 10'; 'n_estimators: 50']
702096,Google-guava,DecisionTreeModel,implementation,['criterion: gini'; 'max_depth: 3'; 'max_features: null'; 'min_samples_split: 10'; 'splitter: random']
702096,Google-guava,LogisticRegressionModel,implementation,['C: 10.876678418249043'; 'max_iter: 50']
702096,Google-guava,GaussianNaiveBayesModel,implementation,['var_smoothing: 1e-10']
702096,Google-guava,GradientBoostingRegressorModel,implementation,['max_depth: 3'; 'min_samples_split: 5'; 'n_estimators: 10']
702096,Spring-boot,LinearSVMModel,implementation,['C: 2.5865461351984687'; 'kernel: linear'; 'shrinking: false']
702096,Spring-boot,RandomForestModel,implementation,['bootstrap: false'; 'criterion: entropy'; 'max_depth: 24'; 'max_features: sqrt'; 'min_samples_split: 5'; 'n_estimators: 50']
702096,Spring-boot,DecisionTreeModel,implementation,['criterion: gini'; 'max_depth: 12'; 'max_features: sqrt'; 'min_samples_split: 5'; 'splitter: random']
702096,Spring-boot,LogisticRegressionModel,implementation,['C: 50.593663250851414'; 'max_iter: 50']
702096,Spring-boot,GaussianNaiveBayesModel,implementation,['var_smoothing: 1e-10']
702096,Spring-boot,GradientBoostingRegressorModel,implementation,['max_depth: 3'; 'min_samples_split: 4'; 'n_estimators: 10']
702096,Spring-boot,LinearSVMModel,implementation,['C: 1.6105624997113623'; 'kernel: linear'; 'shrinking: false']
702096,Spring-boot,RandomForestModel,implementation,['bootstrap: false'; 'criterion: gini'; 'max_depth: 6'; 'max_features: sqrt'; 'min_samples_split: 3'; 'n_estimators: 10']
702096,Spring-boot,DecisionTreeModel,implementation,['criterion: gini'; 'max_depth: 3'; 'max_features: null'; 'min_samples_split: 2'; 'splitter: random']
702096,Spring-boot,LogisticRegressionModel,implementation,['C: 14.363200528904366'; 'max_iter: 50']
702096,Spring-boot,GaussianNaiveBayesModel,implementation,['var_smoothing: 1e-10']
702096,Spring-boot,GradientBoostingRegressorModel,implementation,['max_depth: 12'; 'min_samples_split: 10'; 'n_estimators: 200']
702096,Spring-security,LinearSVMModel,implementation,['C: 0.2612429182808601'; 'kernel: linear'; 'shrinking: false']
702096,Spring-security,RandomForestModel,implementation,['bootstrap: true'; 'criterion: entropy'; 'max_depth: 12'; 'max_features: sqrt'; 'min_samples_split: 4'; 'n_estimators: 100']
702096,Spring-security,DecisionTreeModel,implementation,['criterion: gini'; 'max_depth: 3'; 'max_features: sqrt'; 'min_samples_split: 2'; 'splitter: best']
702096,Spring-security,LogisticRegressionModel,implementation,['C: 0.5651852909568453'; 'max_iter: 50']
702096,Spring-security,GaussianNaiveBayesModel,implementation,['var_smoothing: 1e-10']
702096,Spring-security,GradientBoostingRegressorModel,implementation,['max_depth: 3'; 'min_samples_split: 2'; 'n_estimators: 200']
702096,Spring-security,LinearSVMModel,implementation,['C: 6.945109424649549'; 'kernel: linear'; 'shrinking: false']
702096,Spring-security,RandomForestModel,implementation,['bootstrap: true'; 'criterion: entropy'; 'max_depth: 12'; 'max_features: null'; 'min_samples_split: 4'; 'n_estimators: 50']
702096,Spring-security,DecisionTreeModel,implementation,['criterion: gini'; 'max_depth: 12'; 'max_features: null'; 'min_samples_split: 10'; 'splitter: random']
702096,Spring-security,LogisticRegressionModel,implementation,['C: 17.171627614324397'; 'max_iter: 50']
702096,Spring-security,GaussianNaiveBayesModel,implementation,['var_smoothing: 1e-10']
702096,Spring-security,GradientBoostingRegressorModel,implementation,['max_depth: 24'; 'min_samples_split: 5'; 'n_estimators: 10']
702096,Netflix-zuul,LinearSVMModel,implementation,['C: 2.4336133074788266'; 'kernel: linear'; 'shrinking: false']
702096,Netflix-zuul,RandomForestModel,implementation,['bootstrap: false'; 'criterion: gini'; 'max_depth: 3'; 'max_features: sqrt'; 'min_samples_split: 2'; 'n_estimators: 10']
702096,Netflix-zuul,DecisionTreeModel,implementation,['criterion: gini'; 'max_depth: 12'; 'max_features: null'; 'min_samples_split: 5'; 'splitter: random']
702096,Netflix-zuul,LogisticRegressionModel,implementation,['C: 63.94589136034523'; 'max_iter: 50']
702096,Netflix-zuul,GaussianNaiveBayesModel,implementation,['var_smoothing: 1e-10']
702096,Netflix-zuul,GradientBoostingRegressorModel,implementation,['max_depth: 3'; 'min_samples_split: 2'; 'n_estimators: 10']
702096,Netflix-zuul,LinearSVMModel,implementation,['C: 1.419093437306486'; 'kernel: linear'; 'shrinking: false']
702096,Netflix-zuul,RandomForestModel,implementation,['bootstrap: true'; 'criterion: entropy'; 'max_depth: 3'; 'max_features: sqrt'; 'min_samples_split: 10'; 'n_estimators: 50']
702096,Netflix-zuul,DecisionTreeModel,implementation,['criterion: gini'; 'max_depth: 3'; 'max_features: sqrt'; 'min_samples_split: 2'; 'splitter: best']
702096,Netflix-zuul,LogisticRegressionModel,implementation,['C: 28.456639600857002'; 'max_iter: 50']
702096,Netflix-zuul,GaussianNaiveBayesModel,implementation,['var_smoothing: 1e-10']
702096,Netflix-zuul,GradientBoostingRegressorModel,implementation,['max_depth: 12'; 'min_samples_split: 2'; 'n_estimators: 10']
702096,Netflix-Hystrix,LinearSVMModel,implementation,['C: 9.41268330982181'; 'kernel: linear'; 'shrinking: false']
702096,Netflix-Hystrix,RandomForestModel,implementation,['bootstrap: true'; 'criterion: entropy'; 'max_depth: 3'; 'max_features: sqrt'; 'min_samples_split: 10'; 'n_estimators: 10']
702096,Netflix-Hystrix,DecisionTreeModel,implementation,['criterion: gini'; 'max_depth: 24'; 'max_features: null'; 'min_samples_split: 2'; 'splitter: random']
702096,Netflix-Hystrix,LogisticRegressionModel,implementation,['C: 44.20339828015064'; 'max_iter: 50']
702096,Netflix-Hystrix,GaussianNaiveBayesModel,implementation,['var_smoothing: 1e-10']
702096,Netflix-Hystrix,GradientBoostingRegressorModel,implementation,['max_depth: 6'; 'min_samples_split: 2'; 'n_estimators: 10']
702096,Netflix-Hystrix,LinearSVMModel,implementation,['C: 4.139605204804598'; 'kernel: linear'; 'shrinking: false']
702096,Netflix-Hystrix,RandomForestModel,implementation,['bootstrap: true'; 'criterion: gini'; 'max_depth: 3'; 'max_features: sqrt'; 'min_samples_split: 2'; 'n_estimators: 100']
702096,Netflix-Hystrix,DecisionTreeModel,implementation,['criterion: gini'; 'max_depth: 12'; 'max_features: sqrt'; 'min_samples_split: 10'; 'splitter: best']
702096,Netflix-Hystrix,LogisticRegressionModel,implementation,['C: 17.986071352489684'; 'max_iter: 50']
702096,Netflix-Hystrix,GaussianNaiveBayesModel,implementation,['var_smoothing: 1e-10']
702096,Netflix-Hystrix,GradientBoostingRegressorModel,implementation,['max_depth: 6'; 'min_samples_split: 10'; 'n_estimators: 10']
702096,Netflix-conductor,LinearSVMModel,implementation,['C: 9.449189007726131'; 'kernel: linear'; 'shrinking: false']
702096,Netflix-conductor,RandomForestModel,implementation,['bootstrap: true'; 'criterion: gini'; 'max_depth: 3'; 'max_features: sqrt'; 'min_samples_split: 2'; 'n_estimators: 10']
702096,Netflix-conductor,DecisionTreeModel,implementation,['criterion: gini'; 'max_depth: 3'; 'max_features: sqrt'; 'min_samples_split: 2'; 'splitter: random']
702096,Netflix-conductor,LogisticRegressionModel,implementation,['C: 99.15425411222463'; 'max_iter: 50']
702096,Netflix-conductor,GaussianNaiveBayesModel,implementation,['var_smoothing: 1e-10']
702096,Netflix-conductor,GradientBoostingRegressorModel,implementation,['max_depth: 3'; 'min_samples_split: 2'; 'n_estimators: 10']
702096,Netflix-conductor,LinearSVMModel,implementation,['C: 6.057339433360093'; 'kernel: linear'; 'shrinking: false']
702096,Netflix-conductor,RandomForestModel,implementation,['bootstrap: false'; 'criterion: entropy'; 'max_depth: 3'; 'max_features: sqrt'; 'min_samples_split: 2'; 'n_estimators: 10']
702096,Netflix-conductor,DecisionTreeModel,implementation,['criterion: gini'; 'max_depth: 6'; 'max_features: sqrt'; 'min_samples_split: 10'; 'splitter: random']
702096,Netflix-conductor,LogisticRegressionModel,implementation,['C: 89.6510246481512'; 'max_iter: 50']
702096,Netflix-conductor,GaussianNaiveBayesModel,implementation,['var_smoothing: 1e-10']
702096,Netflix-conductor,GradientBoostingRegressorModel,implementation,['max_depth: 3'; 'min_samples_split: 2'; 'n_estimators: 10']
702096,Netflix-eureka,LinearSVMModel,implementation,['C: 1.7088244373009702'; 'kernel: linear'; 'shrinking: false']
702096,Netflix-eureka,RandomForestModel,implementation,['bootstrap: true'; 'criterion: gini'; 'max_depth: 6'; 'max_features: sqrt'; 'min_samples_split: 10'; 'n_estimators: 150']
702096,Netflix-eureka,DecisionTreeModel,implementation,['criterion: gini'; 'max_depth: 6'; 'max_features: sqrt'; 'min_samples_split: 10'; 'splitter: random']
702096,Netflix-eureka,LogisticRegressionModel,implementation,['C: 67.18516603121711'; 'max_iter: 50']
702096,Netflix-eureka,GaussianNaiveBayesModel,implementation,['var_smoothing: 1e-10']
702096,Netflix-eureka,GradientBoostingRegressorModel,implementation,['max_depth: 3'; 'min_samples_split: 2'; 'n_estimators: 10']
702096,Netflix-eureka,LinearSVMModel,implementation,['C: 6.643353407126657'; 'kernel: linear'; 'shrinking: false']
702096,Netflix-eureka,RandomForestModel,implementation,['bootstrap: true'; 'criterion: gini'; 'max_depth: 6'; 'max_features: sqrt'; 'min_samples_split: 2'; 'n_estimators: 100']
702096,Netflix-eureka,DecisionTreeModel,implementation,['criterion: gini'; 'max_depth: 6'; 'max_features: sqrt'; 'min_samples_split: 2'; 'splitter: random']
702096,Netflix-eureka,LogisticRegressionModel,implementation,['C: 14.903473976587335'; 'max_iter: 50']
702096,Netflix-eureka,GaussianNaiveBayesModel,implementation,['var_smoothing: 1e-10']
702096,Netflix-eureka,GradientBoostingRegressorModel,implementation,['max_depth: 6'; 'min_samples_split: 10'; 'n_estimators: 150']

